3	0.75	0.00028423331699999944	0.52959053361443265	10000.0	1000.0
4	0.75	0.00060965943999999924	0.71676124209430425	10000.0	1000.0
5	0.75	0.00096504583500000066	0.86139297775922574	10000.0	1000.0
6	0.75	0.0013404281600000012	0.97275650959751558	10000.0	1000.0
7	0.75	0.0017156467799999979	1.1169070778934875	10000.0	1000.0
8	0.75	0.0020938961700000007	1.1487007150477027	10000.0	1000.0
9	0.75	0.002490857180000001	1.3340989249167066	10000.0	1000.0
10	0.75	0.0028797826800000025	1.3945665165470009	10000.0	1000.0
11	0.75	0.0032436110000000008	1.4181468321178767	10000.0	1000.0
12	0.75	0.0036594061300000043	1.4879361963904363	10000.0	1000.0
13	0.75	0.0040634103700000002	1.6153103445893084	10000.0	1000.0
14	0.75	0.0044366613399999984	1.6264602621319795	10000.0	1000.0
15	0.75	0.0048378290099999992	1.7396636699443893	10000.0	1000.0
16	0.75	0.0051859431799999977	1.9843435944485428	10000.0	1000.0
17	0.75	0.0056427684799999966	1.901312357868985	10000.0	1000.0
18	0.75	0.0059999612399999945	1.9227344748003254	10000.0	1000.0
19	0.75	0.0064115656300000028	1.9787096246369069	10000.0	1000.0
20	0.75	0.0068606457500000034	2.1305186847968662	10000.0	1000.0
